"spam","to_multiple","from","cc","sent_email","time","image","attach","dollar","winner","inherit","viagra","password","num_char","line_breaks","format","re_subj","exclaim_subj","urgent_subj","exclaim_mess","number"
"Not Spam","0","1",0,"0",2012-03-15 11:42:36,0,0,0,"no",0,0,0,3.314,59,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-15 13:38:00,0,0,0,"no",0,0,1,0.56,19,"Text","1",0,"1",1,"small"
"Not Spam","0","1",0,"0",2012-03-15 18:10:16,0,0,1,"no",0,0,0,25.594,418,"HTML","0",0,"0",34,"small"
"Not Spam","0","1",0,"0",2012-03-15 18:10:16,0,0,0,"no",0,0,0,13.068,268,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"1",2012-03-15 18:56:49,0,0,8,"no",0,0,0,13.7,369,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"0",2012-03-15 19:07:14,0,0,0,"no",0,0,0,28.238,689,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-15 19:12:25,0,0,0,"no",0,0,0,27.214,670,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-15 19:24:39,0,0,1,"no",0,0,0,25.434,419,"HTML","0",0,"0",33,"small"
"Not Spam","0","1",0,"0",2012-03-15 23:28:26,0,0,0,"no",0,0,0,0.849,17,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-15 23:58:22,0,0,0,"no",0,0,0,13.086,344,"HTML","0",1,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-15 23:58:22,0,0,0,"no",0,0,0,15.32,272,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-15 23:58:22,0,0,0,"no",0,0,0,25.859,511,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-03-15 21:01:19,0,0,4,"no",0,0,0,13.597,184,"HTML","0",1,"0",10,"small"
"Not Spam","0","1",0,"0",2012-03-16 01:51:31,0,0,0,"no",0,0,0,4.078,121,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-03-16 02:09:20,0,0,0,"no",0,0,0,0.741,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-15 19:47:33,0,0,0,"no",0,0,0,0.55,19,"HTML","1",0,"1",2,"small"
"Not Spam","0","1",1,"0",2012-03-15 21:04:40,0,0,4,"no",0,0,0,4.779,117,"Text","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-16 05:17:35,0,0,0,"no",0,0,0,4.17,119,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-03-16 08:00:57,0,0,0,"no",0,0,0,13.234,337,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-03-16 09:00:50,0,0,24,"no",1,0,0,28.138,525,"HTML","0",0,"0",30,"small"
"Not Spam","0","1",0,"0",2012-03-16 09:09:47,0,0,0,"no",0,0,0,73.811,1078,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-16 09:09:47,0,0,0,"no",0,0,0,36.356,710,"HTML","1",0,"0",10,"small"
"Not Spam","0","1",0,"0",2012-03-16 06:41:14,0,0,0,"no",0,0,0,27.098,315,"HTML","0",1,"0",13,"small"
"Not Spam","1","1",0,"0",2012-03-16 06:56:52,0,0,0,"no",0,0,0,0.752,16,"Text","0",1,"0",2,"small"
"Not Spam","0","1",0,"1",2012-03-16 07:56:27,0,0,0,"no",0,0,0,4.388,99,"HTML","1",0,"0",8,"small"
"Not Spam","1","1",0,"0",2012-03-16 08:30:27,1,1,0,"no",0,0,0,7.399,120,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-03-16 09:02:46,0,0,0,"no",0,0,0,2.585,42,"Text","0",1,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-16 08:35:06,0,0,0,"no",0,0,0,2.347,43,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-03-16 14:25:56,0,0,0,"no",0,0,0,34.102,1050,"HTML","0",0,"0",13,"small"
"Not Spam","1","1",0,"0",2012-03-16 10:51:49,0,0,0,"no",0,0,0,10.022,144,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-03-16 11:00:00,1,1,0,"no",0,0,0,6.859,109,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-16 11:43:21,0,0,0,"no",0,0,0,11.721,174,"HTML","0",0,"0",8,"small"
"Not Spam","0","1",0,"1",2012-03-16 12:09:31,0,0,0,"no",0,0,0,5.232,120,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"1",2012-03-16 12:20:35,0,0,0,"no",0,0,0,6.505,144,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"1",2012-03-16 12:21:58,0,0,0,"no",0,0,0,7.355,166,"HTML","1",0,"0",8,"small"
"Not Spam","1","1",0,"0",2012-03-16 10:49:51,0,1,0,"no",0,0,0,1.008,42,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-03-16 12:24:50,1,1,0,"no",0,0,0,6.904,109,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-16 12:31:03,0,0,0,"no",0,0,0,11.668,283,"HTML","1",0,"0",8,"small"
"Not Spam","0","1",0,"1",2012-03-16 09:30:46,0,0,0,"no",0,0,0,0.831,20,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-03-16 16:46:50,0,0,0,"no",0,0,0,0.893,17,"Text","0",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-03-16 12:55:13,0,0,0,"no",0,0,0,25.639,643,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-16 13:01:26,0,0,0,"no",0,0,0,74.937,1451,"HTML","0",0,"0",6,"small"
"Not Spam","0","1",0,"1",2012-03-16 10:06:21,0,0,0,"no",0,0,0,1.712,41,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-16 17:19:58,0,0,0,"no",0,0,3,10.595,219,"HTML","0",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-03-16 13:30:42,0,0,0,"no",0,0,0,11.429,369,"HTML","0",0,"0",9,"none"
"Not Spam","0","1",0,"0",2012-03-16 13:33:21,0,0,0,"no",0,0,0,27.745,683,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-03-16 11:01:04,0,0,0,"no",0,0,0,0.698,26,"Text","1",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-16 11:01:04,0,0,0,"no",0,0,0,2.322,58,"Text","0",1,"0",9,"small"
"Not Spam","0","1",0,"1",2012-03-16 11:07:22,0,0,0,"no",0,0,0,1.222,49,"Text","1",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-03-16 14:49:14,0,0,0,"no",0,0,0,5.996,116,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-16 15:25:43,0,0,0,"no",0,0,0,25.616,641,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-16 15:28:15,0,0,0,"no",0,0,0,25.971,651,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-16 20:08:53,0,0,0,"no",0,0,0,0.812,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-16 20:08:53,0,0,0,"no",0,0,0,1.506,30,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-16 20:08:53,0,0,4,"no",0,0,0,38.044,690,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-16 18:48:15,0,0,0,"no",0,0,0,24.984,632,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"0",2012-03-17 00:01:58,0,0,0,"no",0,0,0,2.083,74,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-16 21:06:15,0,0,0,"no",0,0,0,18.785,375,"HTML","0",0,"0",1,"big"
"Not Spam","0","1",0,"0",2012-03-16 21:29:22,0,0,0,"no",0,0,0,14.799,229,"HTML","0",1,"0",10,"small"
"Not Spam","0","1",0,"0",2012-03-17 02:59:39,0,0,0,"no",0,0,0,6.23,112,"HTML","0",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-03-17 02:59:32,0,0,0,"no",0,0,0,0.991,28,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-17 10:37:32,0,0,0,"no",0,0,0,0.79,16,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-17 07:25:52,0,0,0,"no",0,0,0,28.987,590,"HTML","0",0,"0",22,"small"
"Not Spam","0","1",0,"0",2012-03-17 11:29:03,0,0,8,"no",0,0,4,19.923,422,"HTML","0",0,"0",16,"big"
"Not Spam","0","1",0,"0",2012-03-17 12:02:12,0,0,12,"yes",1,0,0,29.009,543,"HTML","0",0,"0",30,"small"
"Not Spam","0","1",0,"1",2012-03-17 08:37:08,0,0,0,"no",0,0,0,13.838,352,"HTML","1",0,"0",14,"small"
"Not Spam","0","1",0,"1",2012-03-17 09:20:04,0,0,0,"no",0,0,0,16.067,419,"HTML","1",0,"0",16,"small"
"Not Spam","0","1",0,"1",2012-03-17 09:41:28,0,2,0,"no",0,0,0,0.007,3,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-03-17 09:55:42,0,0,0,"no",0,0,0,1.333,31,"HTML","0",0,"0",2,"none"
"Not Spam","0","1",0,"0",2012-03-17 14:27:04,0,0,0,"no",0,0,0,0.84,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-17 15:56:42,0,0,1,"no",0,0,0,2.078,18,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-17 16:55:19,0,0,0,"no",0,0,0,0.804,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-15 13:28:10,0,0,0,"no",0,0,0,13.839,250,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-17 17:03:17,0,0,4,"yes",0,0,0,9.313,159,"HTML","0",1,"0",20,"small"
"Not Spam","0","1",0,"0",2012-03-17 23:18:55,0,0,0,"no",0,0,0,0.809,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-17 17:10:48,0,0,0,"no",0,0,0,1.592,44,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-17 20:53:25,0,0,0,"no",0,0,0,1.557,36,"Text","0",0,"0",2,"none"
"Not Spam","0","1",0,"0",2012-03-17 21:34:54,0,0,0,"no",0,0,0,24.984,632,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"0",2012-03-17 22:16:16,0,0,0,"no",0,0,4,6.927,106,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-18 02:51:45,0,0,0,"no",0,0,0,0.997,28,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-18 09:06:52,0,0,14,"no",1,0,0,21.812,421,"HTML","0",0,"0",24,"small"
"Not Spam","0","1",0,"0",2012-03-18 10:10:44,0,0,0,"no",0,0,0,0.821,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-18 11:47:58,0,0,0,"no",0,0,0,0.892,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-18 14:02:34,0,0,0,"no",0,0,0,0.773,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-18 15:23:16,0,0,0,"no",0,0,0,0.892,16,"Text","0",0,"0",1,"small"
"Not Spam","0","1",7,"0",2012-03-18 08:37:08,0,0,0,"no",0,0,0,11.431,230,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",2,"0",2012-03-18 19:09:51,0,0,0,"no",0,0,0,3.765,89,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-18 16:06:03,0,0,0,"no",0,0,0,25.367,639,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-18 16:48:48,0,0,0,"no",0,0,0,26.155,652,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-18 21:07:17,0,0,0,"no",0,0,0,0.758,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-18 14:21:10,0,0,0,"no",0,0,0,4.358,130,"HTML","1",0,"0",6,"small"
"Not Spam","0","1",0,"0",2012-03-18 22:19:08,0,0,0,"no",0,0,0,26.932,482,"HTML","0",0,"0",6,"big"
"Not Spam","0","1",0,"0",2012-03-18 18:23:19,0,0,2,"no",0,0,0,12.023,207,"HTML","0",1,"0",20,"small"
"Not Spam","1","1",1,"0",2012-03-18 18:36:15,0,0,0,"no",0,0,0,8.785,228,"HTML","1",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-03-18 19:04:48,0,0,0,"no",0,0,0,26.769,663,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-18 23:19:20,0,0,0,"no",0,0,0,0.802,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-18 19:44:04,0,0,0,"no",0,0,0,1.48,40,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-19 00:37:23,0,0,0,"no",0,0,0,1.093,16,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-18 21:12:32,0,1,0,"no",0,0,0,3.436,92,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-18 21:28:02,0,0,0,"no",0,0,0,0.899,27,"Text","0",0,"0",1,"none"
"Not Spam","0","1",0,"0",2012-03-19 04:28:44,0,0,0,"no",0,0,0,0.93,18,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-18 22:07:11,0,0,0,"no",0,0,0,2.346,57,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-19 08:28:00,0,0,0,"no",0,0,0,0.723,16,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-19 02:34:15,0,0,6,"no",0,0,1,44.882,1151,"HTML","0",0,"0",44,"small"
"Not Spam","0","1",0,"0",2012-03-19 02:34:15,0,0,0,"no",0,0,0,13.737,279,"HTML","0",0,"0",4,"small"
"Not Spam","1","1",0,"0",2012-03-19 07:38:08,0,0,0,"no",0,0,0,3.297,41,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-19 12:01:33,0,0,28,"no",1,0,0,28.255,527,"HTML","0",0,"0",30,"small"
"Not Spam","0","1",0,"0",2012-03-19 12:01:48,0,0,0,"no",0,0,0,0.785,17,"Text","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-03-19 12:32:53,0,0,0,"no",0,0,0,4.565,83,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-19 08:33:10,0,0,0,"no",0,0,0,27.387,674,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-03-19 05:50:10,0,0,44,"yes",0,0,0,55.763,1422,"HTML","1",0,"0",20,"small"
"Not Spam","0","1",0,"0",2012-03-19 08:03:30,0,0,2,"yes",0,0,3,9.45,155,"HTML","0",1,"0",10,"big"
"Not Spam","1","1",0,"0",2012-03-19 09:28:14,0,0,0,"no",0,0,0,15.978,203,"Text","0",1,"0",0,"small"
"Not Spam","1","1",0,"0",2012-03-19 09:36:16,0,0,0,"no",0,0,0,10.822,138,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-03-19 10:10:53,0,0,0,"no",0,0,0,10.141,140,"Text","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-03-19 14:35:16,0,0,2,"no",0,0,0,4.78,135,"HTML","0",0,"0",9,"small"
"Not Spam","0","1",0,"1",2012-03-19 11:15:57,0,0,0,"no",0,0,0,15.361,255,"Text","1",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-03-19 11:21:54,0,0,0,"no",0,0,0,13.946,311,"HTML","0",0,"0",58,"small"
"Not Spam","0","1",0,"0",2012-03-19 12:00:46,0,0,0,"no",0,0,0,8.382,148,"HTML","0",1,"0",6,"small"
"Not Spam","0","1",0,"0",2012-03-19 16:58:47,0,0,0,"no",0,0,0,22.393,599,"HTML","0",0,"0",15,"big"
"Not Spam","0","1",0,"0",2012-03-19 13:30:32,0,0,0,"no",0,0,0,5.332,107,"Text","1",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-03-19 14:04:07,0,0,0,"no",0,0,0,0.428,13,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-03-19 14:21:04,0,0,0,"no",0,0,0,1.225,34,"Text","0",0,"0",2,"none"
"Not Spam","0","1",0,"1",2012-03-19 14:22:06,0,0,0,"no",0,0,0,3.877,82,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"1",2012-03-19 14:29:46,0,0,0,"no",0,0,0,22.578,359,"Text","1",0,"0",7,"small"
"Not Spam","0","1",0,"0",2012-03-19 14:10:27,0,0,0,"no",0,0,0,0.222,12,"Text","0",0,"0",0,"none"
"Not Spam","0","1",1,"0",2012-03-19 15:07:55,0,0,0,"no",0,0,0,14.018,265,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-03-19 15:31:56,0,0,0,"no",0,0,0,1.569,38,"HTML","0",0,"0",2,"none"
"Not Spam","0","1",0,"0",2012-03-19 15:07:32,0,0,0,"no",0,0,0,15.699,299,"HTML","1",0,"0",5,"small"
"Not Spam","0","1",0,"0",2012-03-19 21:40:43,0,0,0,"no",0,0,0,16.773,310,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-19 18:19:12,0,0,0,"no",0,0,0,2.242,117,"Text","0",0,"0",1,"small"
"Not Spam","0","1",1,"0",2012-03-19 19:35:46,0,0,0,"no",0,0,0,4.172,165,"Text","1",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 03:09:48,0,0,0,"no",0,0,0,0.793,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-20 06:28:48,0,0,0,"no",0,0,0,3.456,69,"HTML","0",1,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-20 07:22:14,0,0,0,"no",0,0,0,5.677,116,"HTML","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-20 05:02:54,0,0,0,"no",0,0,0,3.355,33,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 02:13:14,0,0,0,"no",0,0,0,14.922,327,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-20 06:54:01,0,0,0,"no",0,0,0,0.311,11,"Text","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 11:12:27,0,0,8,"no",0,0,0,12.225,288,"HTML","0",0,"0",2,"big"
"Not Spam","0","1",0,"0",2012-03-20 11:38:41,0,0,0,"no",0,0,0,0.84,16,"Text","0",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-20 07:53:18,0,0,0,"no",0,0,0,3.545,29,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-03-20 07:00:24,0,0,0,"no",0,0,0,0.192,7,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-03-20 12:00:35,0,0,32,"no",1,0,0,28.418,529,"HTML","0",0,"0",30,"small"
"Not Spam","1","1",0,"0",2012-03-20 08:05:52,0,0,0,"no",0,0,0,10.095,145,"Text","0",1,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-20 07:21:53,0,0,0,"no",0,0,0,1.601,44,"HTML","1",0,"0",2,"small"
"Not Spam","1","1",0,"0",2012-03-20 08:06:31,0,0,0,"no",0,0,0,4.356,60,"Text","0",0,"0",1,"small"
"Not Spam","1","1",0,"0",2012-03-20 08:09:00,0,0,0,"no",0,0,0,10.167,145,"Text","0",1,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-20 13:34:33,0,0,0,"no",0,0,0,0.776,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-20 11:23:08,0,0,1,"no",0,0,0,25.597,418,"HTML","0",0,"0",34,"small"
"Not Spam","1","1",0,"0",2012-03-20 11:22:34,0,0,0,"no",0,0,0,2.065,37,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-20 15:44:29,0,0,0,"no",0,0,0,0.831,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-20 12:28:10,0,0,1,"no",0,0,0,26.376,621,"HTML","0",0,"0",32,"small"
"Not Spam","0","1",0,"0",2012-03-20 13:05:54,0,0,2,"no",0,0,0,10.464,176,"HTML","0",1,"0",14,"small"
"Not Spam","1","1",0,"0",2012-03-20 13:32:34,1,1,1,"no",0,0,0,11.43,154,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-20 13:38:18,0,0,0,"no",0,0,0,0.511,13,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-03-20 13:48:13,0,0,0,"no",0,0,0,1.967,59,"HTML","1",0,"0",2,"small"
"Not Spam","0","1",0,"0",2012-03-20 15:35:52,0,0,4,"no",0,0,0,9.989,299,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 16:36:27,0,0,2,"no",0,0,0,12.625,204,"HTML","0",1,"0",18,"small"
"Not Spam","0","1",0,"0",2012-03-20 16:36:27,0,0,0,"no",0,0,0,5.926,118,"HTML","1",1,"0",4,"small"
"Not Spam","0","1",0,"0",2012-03-20 22:13:21,0,0,0,"no",0,0,0,0.765,16,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-20 22:32:56,0,1,0,"no",0,0,0,2.179,71,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"1",2012-03-21 07:44:07,0,0,2,"no",0,0,0,1.386,28,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-03-20 19:01:57,0,0,5,"no",0,0,0,21.68,519,"HTML","0",0,"0",8,"small"
"Not Spam","0","1",0,"1",2012-03-20 19:26:03,0,0,0,"no",0,0,0,8.116,167,"HTML","1",0,"0",4,"small"
"Not Spam","0","1",0,"0",2012-03-20 19:00:36,0,0,4,"no",0,0,0,7.081,153,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-20 20:31:18,0,0,0,"no",0,0,0,0.401,11,"Text","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-20 20:45:32,0,0,4,"no",0,0,0,62.816,1123,"HTML","0",0,"0",94,"big"
"Not Spam","0","1",0,"0",2012-03-21 01:10:54,0,0,0,"no",0,0,0,0.878,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",1,"1",2012-03-20 21:33:57,0,0,0,"no",0,0,0,3.013,61,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-20 19:32:08,0,0,0,"no",0,0,0,8.13,138,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 19:35:50,0,0,0,"no",0,0,0,8.13,138,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 19:36:05,0,0,0,"no",0,0,0,8.13,138,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 19:36:49,0,0,0,"no",0,0,0,8.13,138,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 19:36:50,0,0,0,"no",0,0,0,8.13,138,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-20 21:17:04,0,0,0,"no",0,0,0,4.16,75,"HTML","0",0,"0",3,"small"
"Not Spam","0","1",0,"1",2012-03-20 23:26:07,0,0,0,"no",0,0,0,1.376,34,"HTML","0",1,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-21 08:15:23,0,0,0,"no",0,0,0,6.764,151,"HTML","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-21 04:52:21,0,0,0,"no",0,0,0,1.268,32,"Text","0",0,"0",0,"none"
"Not Spam","0","1",0,"0",2012-03-21 03:14:08,0,0,0,"no",0,0,0,6.884,117,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-21 03:15:29,0,0,0,"no",0,0,0,6.884,117,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",0,"0",2012-03-21 12:02:52,0,0,22,"no",1,0,0,28.037,527,"HTML","0",0,"0",30,"small"
"Not Spam","1","1",0,"0",2012-03-21 08:22:47,0,0,0,"no",0,0,0,3.319,41,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-21 08:54:57,0,0,0,"no",0,0,0,4.29,82,"HTML","0",0,"0",0,"big"
"Not Spam","1","1",1,"0",2012-03-21 08:53:52,0,0,0,"no",0,0,0,27.725,528,"HTML","1",0,"0",11,"small"
"Not Spam","0","1",0,"0",2012-03-21 08:31:22,0,0,0,"no",0,0,0,34.81,602,"HTML","0",0,"0",1,"small"
"Not Spam","0","1",1,"0",2012-03-21 09:06:28,0,0,0,"no",0,0,0,6.516,136,"HTML","1",0,"0",0,"big"
"Not Spam","0","1",0,"0",2012-03-21 13:09:21,0,0,0,"no",0,0,0,0.835,17,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-21 09:43:29,0,0,0,"no",0,0,0,1.118,13,"Text","0",0,"0",0,"small"
"Not Spam","0","1",1,"0",2012-03-21 10:08:36,0,0,0,"no",0,0,0,10.546,200,"HTML","1",0,"0",5,"big"
"Not Spam","1","1",2,"0",2012-03-21 07:48:40,0,0,0,"no",0,0,0,11.862,257,"HTML","1",0,"0",0,"big"
"Not Spam","1","1",0,"0",2012-03-21 11:02:56,0,0,0,"no",0,0,0,9.234,134,"Text","0",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-21 11:10:53,0,0,1,"no",0,0,0,43.494,929,"HTML","1",0,"0",16,"big"
"Not Spam","0","1",0,"1",2012-03-21 11:11:26,0,0,0,"no",0,0,0,2.61,64,"HTML","1",0,"0",0,"small"
"Not Spam","0","1",0,"1",2012-03-21 08:18:46,0,0,0,"no",0,0,0,5.476,126,"HTML","1",1,"0",4,"small"
"Not Spam","0","1",0,"0",2012-03-21 11:23:15,0,0,0,"no",0,0,0,7.674,140,"HTML","0",0,"0",8,"small"
"Not Spam","0","1",0,"0",2012-03-21 11:27:11,0,0,0,"no",0,0,0,3.715,68,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-03-21 08:35:13,0,0,0,"no",0,0,0,7.332,175,"HTML","1",1,"0",4,"small"
"Not Spam","0","1",1,"0",2012-03-21 10:34:09,0,0,0,"no",0,0,0,3.702,86,"Text","1",0,"0",0,"small"
"Not Spam","0","1",0,"0",2012-03-21 11:40:04,0,0,0,"no",0,0,0,0.859,10,"HTML","0",0,"0",0,"none"
"Not Spam","0","1",0,"1",2012-03-21 08:55:38,0,0,0,"no",0,0,0,8.76,222,"HTML","1",1,"0",8,"small"
"Not Spam","1","1",0,"0",2012-03-21 11:17:18,0,0,0,"no",0,0,0,9.242,134,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-03-21 10:34:44,1,1,0,"no",0,0,0,42.433,556,"Text","0",0,"0",3,"big"
"Not Spam","0","1",0,"0",2012-03-21 16:35:20,0,0,0,"no",0,0,0,0.828,17,"Text","0",0,"0",0,"small"
"Not Spam","1","1",0,"0",2012-03-21 09:42:32,0,0,64,"no",0,0,0,84.847,2024,"HTML","1",1,"0",2,"big"
"Not Spam","0","1",0,"0",2012-03-21 17:03:09,0,0,9,"no",0,0,1,66.401,1174,"HTML","0",0,"0",14,"small"
